zip,pop,cases,date,total_cases,n_leq5,cases_lag,totalcases_last,totalcases_last_max,rate_last,rate_last_max,rate_last_ci_upper,rate_last_ci_lower,current_rate,school_opening_status
55103,11560,303,2020-08-20,303,0,271,32,32,27.681660899653977,27.681660899653977,37.27286706661338,18.09045473269458,68.33910034602076,All Hybrid
55104,36640,682,2020-08-20,682,0,558,124,124,33.84279475982533,33.84279475982533,39.79957322660854,27.88601629304212,34.661572052401745,Elem Hybrid / HS Distance
55105,22710,161,2020-08-20,161,0,143,18,18,7.926023778071334,7.926023778071334,11.587659950133773,4.264387606008896,29.942756494936148,All In-Person
55106,53360,1251,2020-08-20,1251,0,1089,162,162,30.359820089955022,30.359820089955022,35.0349938606187,25.684646319291343,36.73163418290855,Elem Hybrid / HS Distance
55107,13020,320,2020-08-20,320,0,281,39,39,29.953917050691246,29.953917050691246,39.35498930634475,20.55284479503774,47.61904761904762,All Hybrid
55108,12130,212,2020-08-20,212,0,187,25,25,20.61005770816158,20.61005770816158,28.689200329760922,12.530915086562242,32.15169002473207,All Hybrid
55109,31600,572,2020-08-20,572,0,500,72,72,22.78481012658228,22.78481012658228,28.047832751109997,17.52178750205456,41.77215189873418,All Hybrid
55110,37210,342,2020-08-20,342,0,277,65,65,17.468422467078742,17.468422467078742,21.715137110095448,13.221707824062038,47.03036818059662,Elem In-Person / HS Hybrid
55112,41520,686,2020-08-20,686,0,612,74,74,17.822736030828516,17.822736030828516,21.883563950723396,13.761908110933636,44.075144508670526,Elem In-Person / HS Hybrid
55113,37230,585,2020-08-20,585,0,522,63,63,16.921837228041902,16.921837228041902,21.10046137766849,12.74321307841531,40.02148804727371,Elem In-Person / HS Hybrid
55114,2480,80,2020-08-20,80,0,66,14,14,56.4516129032258,56.4516129032258,86.02277612127791,26.88044968517369,76.61290322580645,All Distance
55115,8690,93,2020-08-20,93,0,59,34,34,39.12543153049482,39.12543153049482,52.276945585611955,25.973917475377686,42.5776754890679,Elem Hybrid / HS Distance
55116,22640,318,2020-08-20,318,0,267,51,51,22.52650176678445,22.52650176678445,28.709010477007062,16.343993056561843,25.618374558303884,All Hybrid
55117,40960,876,2020-08-20,876,0,809,67,67,16.357421875,16.357421875,20.27424107247803,12.440602677521971,44.43359375,Elem In-Person / HS Hybrid
55118,27410,515,2020-08-20,515,0,452,63,63,22.984312294782928,22.984312294782928,28.65998457098132,17.308640018584533,26.63261583363736,All Hybrid
55119,38790,715,2020-08-20,715,0,626,89,89,22.944057746841967,22.944057746841967,27.710905650639578,18.177209843044356,49.755091518432586,All Hybrid
55120,4240,57,2020-08-20,57,0,45,12,12,28.301886792452827,28.301886792452827,44.31518671148585,12.288586873419815,33.0188679245283,All Hybrid
55121,8390,141,2020-08-20,141,0,106,35,35,41.716328963051254,41.716328963051254,55.536968265643914,27.895689660458586,34.56495828367104,Elem Hybrid / HS Distance
55122,31140,379,2020-08-20,379,0,297,82,82,26.332691072575468,26.332691072575468,32.03229122374738,20.633090921403557,30.828516377649326,All Hybrid
55123,26760,232,2020-08-20,232,0,181,51,51,19.05829596412556,19.05829596412556,24.28893860984454,13.827653318406583,31.390134529147982,Elem In-Person / HS Hybrid
55124,51410,632,2020-08-20,632,0,524,108,108,21.00758607274849,21.00758607274849,24.969639660962844,17.04553248453414,32.67846722427543,All Hybrid
55125,43350,472,2020-08-20,472,0,390,82,82,18.915801614763552,18.915801614763552,23.010047259688427,14.821555969838679,35.52479815455594,Elem In-Person / HS Hybrid
55126,25810,222,2020-08-20,222,0,179,43,43,16.66020922123208,16.66020922123208,21.63989907308482,11.68051936937934,32.54552499031383,Elem In-Person / HS Hybrid
55127,17380,173,2020-08-20,173,0,132,41,41,23.590333716915993,23.590333716915993,30.811348392041648,16.369319041790344,40.851553509781354,All Hybrid
55128,28290,378,2020-08-20,378,0,289,89,89,31.459879816189467,31.459879816189467,37.99597137463094,24.92378825774799,39.943442912689996,Elem Hybrid / HS Distance
55129,24970,294,2020-08-20,294,0,237,57,57,22.827392871445735,22.827392871445735,28.75357448663623,16.901211256255237,39.24709651581898,All Hybrid
55130,16400,512,2020-08-20,512,0,439,73,73,44.512195121951216,44.512195121951216,54.72332154928193,34.30106869462051,40.853658536585364,Elem Hybrid / HS Distance
55150,178,2,2020-08-20,2,1,2,0,4,0,224.7191011235955,444.94382022471905,0,0,All Distance
55155,32,2,2020-08-20,2,1,6,-4,0,-1250,0,0,NaN,0,All In-Person
55301,11690,116,2020-08-20,116,0,78,38,38,32.50641573994868,32.50641573994868,42.841960176064326,22.170871303833025,54.74764756201883,Elem Hybrid / HS Distance
55302,6530,40,2020-08-20,40,0,35,5,5,7.656967840735069,7.656967840735069,14.368596073353121,0.9453396081170176,44.4104134762634,All In-Person
55303,46160,550,2020-08-20,550,0,458,92,92,19.930675909878683,19.930675909878683,24.003392454806296,15.857959364951071,55.24263431542461,Elem In-Person / HS Hybrid
55304,47140,361,2020-08-20,361,0,295,66,66,14.000848536274924,14.000848536274924,17.37868376603447,10.623013306515384,46.24522698345354,Elem In-Person / HS Hybrid
55305,19310,242,2020-08-20,242,0,218,24,24,12.428793371310203,12.428793371310203,17.401346344748863,7.4562403978715395,29.00051786639047,Elem In-Person / HS Hybrid
55306,16310,291,2020-08-20,291,0,267,24,24,14.714898835070509,14.714898835070509,20.60208448296141,8.82771318717961,46.597179644389946,Elem In-Person / HS Hybrid
55307,2910,29,2020-08-20,29,0,26,3,3,10.309278350515465,10.309278350515465,21.9753250269244,0,20.61855670103093,Elem In-Person / HS Hybrid
55308,9150,45,2020-08-20,45,0,40,5,5,5.46448087431694,5.46448087431694,10.254309547431244,0.6746522012026366,50.27322404371585,All In-Person
55309,18660,145,2020-08-20,145,0,115,30,30,16.077170418006432,16.077170418006432,21.830311965220393,10.324028870792468,48.767416934619504,Elem In-Person / HS Hybrid
55310,1360,10,2020-08-20,10,0,10,0,0,0,0,0,0,29.41176470588235,All In-Person
55311,36110,328,2020-08-20,328,0,288,40,40,11.077263915812795,11.077263915812795,14.510143569055677,7.644384262569911,36.83190252007754,Elem In-Person / HS Hybrid
55312,1450,2,2020-08-20,2,1,2,0,4,0,27.586206896551722,54.62068965517241,0,41.37931034482759,Elem In-Person / HS Hybrid
55313,22820,188,2020-08-20,188,0,160,28,28,12.269938650306749,12.269938650306749,16.814787528209113,7.725089772404384,28.483786152497807,Elem In-Person / HS Hybrid
55314,1120,6,2020-08-20,6,0,6,0,0,0,0,0,0,0,All In-Person
55315,5360,74,2020-08-20,74,0,66,8,8,14.925373134328359,14.925373134328359,25.268129038250994,4.582617230405723,33.582089552238806,Elem In-Person / HS Hybrid
55316,23060,304,2020-08-20,304,0,254,50,50,21.682567215958368,21.682567215958368,27.692668218237788,15.672466213678954,42.497831743278404,All Hybrid
55317,21650,198,2020-08-20,198,0,166,32,32,14.780600461893766,14.780600461893766,19.90181724203467,9.659383681752857,20.785219399538107,Elem In-Person / HS Hybrid
55318,27270,345,2020-08-20,345,0,295,50,50,18.335166850018336,18.335166850018336,23.41741580904156,13.252917890995112,33.00330033003301,Elem In-Person / HS Hybrid
55319,5050,18,2020-08-20,18,0,15,3,3,5.9405940594059405,5.9405940594059405,12.663009074920792,0,55.445544554455445,All In-Person
55320,4860,37,2020-08-20,37,0,37,0,0,0,0,0,0,53.497942386831276,All In-Person
55321,5130,10,2020-08-20,10,0,9,1,1,1.949317738791423,1.949317738791423,5.769980506822612,0,25.3411306042885,All In-Person
55322,3370,15,2020-08-20,15,0,14,1,1,2.9673590504451037,2.9673590504451037,8.783382789317507,0,20.771513353115726,All In-Person
55324,1150,6,2020-08-20,6,0,2,4,4,34.78260869565217,34.78260869565217,68.8695652173913,0.695652173913044,34.78260869565217,Elem Hybrid / HS Distance
55325,4410,14,2020-08-20,14,0,13,1,1,2.2675736961451247,2.2675736961451247,6.712018140589569,0,27.210884353741495,All In-Person
55327,3510,58,2020-08-20,58,0,41,17,17,48.433048433048434,48.433048433048434,71.45665819433223,25.409438671764633,59.82905982905984,Elem Hybrid / HS Distance
55328,8940,60,2020-08-20,60,0,54,6,6,6.711409395973154,6.711409395973154,12.081655364491084,1.3411634274552255,33.557046979865774,All In-Person
55329,1830,13,2020-08-20,13,0,13,0,0,0,0,0,0,54.6448087431694,All In-Person
55330,38370,279,2020-08-20,279,0,235,44,44,11.467292155329684,11.467292155329684,14.85566045822079,8.078923852438582,48.99661193640865,Elem In-Person / HS Hybrid
55331,18110,240,2020-08-20,240,0,220,20,20,11.043622308117063,11.043622308117063,15.883703187078506,6.203541429155618,23.743787962451684,Elem In-Person / HS Hybrid
55332,1710,2,2020-08-20,2,1,2,0,4,0,23.391812865497077,46.31578947368421,0,87.71929824561403,Elem In-Person / HS Hybrid
55333,660,2,2020-08-20,2,1,2,0,4,0,60.60606060606061,120,0,45.45454545454545,Elem Hybrid / HS Distance
55334,2830,38,2020-08-20,38,0,32,6,6,21.201413427561835,21.201413427561835,38.16607737051247,4.236749484611207,38.869257950530034,All Hybrid
55335,1510,2,2020-08-20,2,1,2,0,4,0,26.490066225165563,52.450331125827816,0,13.245033112582782,Elem In-Person / HS Hybrid
55336,7740,118,2020-08-20,118,0,47,71,71,91.7312661498708,91.7312661498708,113.06880304318561,70.393729256556,12.919896640826874,All Distance
55337,44700,748,2020-08-20,748,0,646,102,102,22.81879194630872,22.81879194630872,27.24721021905809,18.390373673559356,37.58389261744966,All Hybrid
55338,1130,9,2020-08-20,9,0,8,1,1,8.849557522123893,8.849557522123893,26.194690265486724,0,26.548672566371682,All In-Person
55339,980,2,2020-08-20,2,1,2,0,4,0,40.81632653061225,80.81632653061224,0,10.204081632653063,All Hybrid
55340,7490,42,2020-08-20,42,0,38,4,4,5.34045393858478,5.34045393858478,10.574098798397864,0.1068090787716957,29.37249666221629,All In-Person
55341,3190,20,2020-08-20,20,0,18,2,2,6.269592476489029,6.269592476489029,14.958804333076069,0,43.8871473354232,All In-Person
55342,1780,13,2020-08-20,13,0,11,2,2,11.235955056179776,11.235955056179776,26.808194282310485,0,11.235955056179776,Elem In-Person / HS Hybrid
55343,23980,478,2020-08-20,478,0,426,52,52,21.684737281067555,21.684737281067555,27.578716013268906,15.790758548866208,33.778148457047536,All Hybrid
55344,14510,230,2020-08-20,230,0,196,34,34,23.43211578221916,23.43211578221916,31.308522201169392,15.555709363268925,29.63473466574776,All Hybrid
55345,21430,177,2020-08-20,177,0,154,23,23,10.732617825478302,10.732617825478302,15.118912639147425,6.346323011809179,18.665422305179654,Elem In-Person / HS Hybrid
55346,17130,159,2020-08-20,159,0,132,27,27,15.761821366024517,15.761821366024517,21.707214680971973,9.816428051077057,19.848219497956798,Elem In-Person / HS Hybrid
55347,30740,200,2020-08-20,200,0,190,10,10,3.253090435914119,3.253090435914119,5.26937677746585,1.2368040943623866,27.000650618087185,All In-Person
55349,3490,26,2020-08-20,26,0,19,7,7,20.057306590257877,20.057306590257877,34.91596724838567,5.198645932130092,42.97994269340974,All Hybrid
55350,17010,92,2020-08-20,92,0,58,34,34,19.988242210464435,19.988242210464435,26.707034517282064,13.269449903646802,10.582010582010582,Elem In-Person / HS Hybrid
55352,9470,92,2020-08-20,92,0,83,9,9,9.503695881731785,9.503695881731785,15.712777191129883,3.294614572333685,52.79831045406547,All In-Person
55353,2950,11,2020-08-20,11,0,9,2,2,6.779661016949153,6.779661016949153,16.175791804241577,0,74.57627118644068,All In-Person
55354,2710,17,2020-08-20,17,0,13,4,4,14.760147601476014,14.760147601476014,29.22509225092251,0.29520295202952057,36.90036900369004,Elem In-Person / HS Hybrid
55355,8890,43,2020-08-20,43,0,41,2,2,2.249718785151856,2.249718785151856,5.367669946289388,0,29.24634420697413,All In-Person
55356,5470,39,2020-08-20,39,0,31,8,8,14.625228519195613,14.625228519195613,24.759994816275196,4.490462222116029,34.73491773308958,Elem In-Person / HS Hybrid
55357,3350,30,2020-08-20,30,0,27,3,3,8.955223880597014,8.955223880597014,19.08901368010448,0,35.82089552238806,All In-Person
55358,4850,30,2020-08-20,30,0,24,6,6,12.371134020618555,12.371134020618555,22.270102878051603,2.472165163185508,28.8659793814433,Elem In-Person / HS Hybrid
55359,6210,28,2020-08-20,28,0,25,3,3,4.830917874396135,4.830917874396135,10.297616075418679,0,9.66183574879227,All In-Person
55360,2960,38,2020-08-20,38,0,29,9,9,30.405405405405407,30.405405405405407,50.27027027027027,10.540540540540542,40.54054054054054,Elem Hybrid / HS Distance
55362,18580,147,2020-08-20,147,0,127,20,20,10.76426264800861,10.76426264800861,15.481908757696004,6.046616538321219,51.66846071044133,Elem In-Person / HS Hybrid
55363,4750,50,2020-08-20,50,0,47,3,3,6.315789473684211,6.315789473684211,13.462778069126315,0,25.263157894736842,All In-Person
55364,13880,99,2020-08-20,99,0,90,9,9,6.484149855907781,6.484149855907781,10.720461095100864,2.2478386167146973,29.53890489913545,All In-Person
55366,478,0,2020-08-20,0,0,0,0,0,0,0,0,0,83.68200836820083,All In-Person
55367,880,7,2020-08-20,7,0,2,5,5,56.81818181818182,56.81818181818182,106.62151404431349,7.014849592050141,45.45454545454545,All Distance
55368,2210,15,2020-08-20,15,0,14,1,1,4.524886877828054,4.524886877828054,13.393665158371041,0,4.524886877828054,All In-Person
55369,34480,470,2020-08-20,470,0,408,62,62,17.981438515081205,17.981438515081205,22.45738266620161,13.505494363960805,49.593967517401396,Elem In-Person / HS Hybrid
55370,770,2,2020-08-20,2,1,2,0,4,0,51.94805194805195,102.85714285714286,0,0,All Hybrid
55371,15480,70,2020-08-20,70,0,57,13,13,8.397932816537468,8.397932816537468,12.963101098132698,3.8327645349422363,40.05167958656331,All In-Person
55372,31730,347,2020-08-20,347,0,261,86,86,27.103687362117867,27.103687362117867,32.83211227581834,21.375262448417406,40.970690198550265,All Hybrid
55373,5520,34,2020-08-20,34,0,28,6,6,10.869565217391305,10.869565217391305,19.56702879683882,2.1721016379437894,16.304347826086957,Elem In-Person / HS Hybrid
55374,15040,152,2020-08-20,152,0,131,21,21,13.962765957446809,13.962765957446809,19.934739602469048,7.9907923124245706,42.5531914893617,Elem In-Person / HS Hybrid
55375,4240,26,2020-08-20,26,0,25,1,1,2.358490566037736,2.358490566037736,6.981132075471699,0,51.886792452830186,All In-Person
55376,17120,177,2020-08-20,177,0,144,33,33,19.27570093457944,19.27570093457944,25.85241985234494,12.69898201681394,60.74766355140187,Elem In-Person / HS Hybrid
55378,28900,388,2020-08-20,388,0,291,97,97,33.56401384083045,33.56401384083045,40.24351601782711,26.884511663833784,36.67820069204152,Elem Hybrid / HS Distance
55379,44510,721,2020-08-20,721,0,632,89,89,19.995506627724108,19.995506627724108,24.14976477619208,15.841248479256135,36.62098404852842,Elem In-Person / HS Hybrid
55381,1890,8,2020-08-20,8,0,6,2,2,10.582010582010582,10.582010582010582,25.247929006620456,0,21.164021164021165,Elem In-Person / HS Hybrid
55382,3460,14,2020-08-20,14,0,13,1,1,2.8901734104046244,2.8901734104046244,8.554913294797688,0,43.35260115606936,All In-Person
55384,1400,44,2020-08-20,44,0,44,0,0,0,0,0,0,0,All In-Person
55385,1210,6,2020-08-20,6,0,2,4,4,33.05785123966942,33.05785123966942,65.45454545454545,0.6611570247933889,33.05785123966942,Elem Hybrid / HS Distance
55386,7900,83,2020-08-20,83,0,56,27,27,34.177215189873415,34.177215189873415,47.06893512468987,21.285495255056965,34.177215189873415,Elem Hybrid / HS Distance
55387,13530,151,2020-08-20,151,0,111,40,40,29.563932002956392,29.563932002956392,38.72588945148563,20.401974554427163,24.390243902439025,All Hybrid
55388,5340,41,2020-08-20,41,0,35,6,6,11.235955056179776,11.235955056179776,20.226591565271587,2.2453185470879617,35.580524344569284,Elem In-Person / HS Hybrid
55389,2470,8,2020-08-20,8,0,7,1,1,4.048582995951417,4.048582995951417,11.983805668016194,0,109.31174089068826,All In-Person
55390,2520,25,2020-08-20,25,0,22,3,3,11.904761904761905,11.904761904761905,25.376268185853174,0,47.61904761904762,Elem In-Person / HS Hybrid
55391,14950,187,2020-08-20,187,0,172,15,15,10.03344481605351,10.03344481605351,15.111068467268588,4.9558211648384365,28.093645484949832,Elem In-Person / HS Hybrid
55395,2670,17,2020-08-20,17,0,15,2,2,7.490636704119851,7.490636704119851,17.87212952154032,0,71.16104868913857,All In-Person
55396,1980,7,2020-08-20,7,0,2,5,5,25.252525252525256,25.252525252525256,47.38733957525044,3.1177109298000625,25.252525252525256,All Hybrid
55397,2610,11,2020-08-20,11,0,10,1,1,3.8314176245210727,3.8314176245210727,11.340996168582375,0,22.988505747126435,All In-Person
55398,15330,97,2020-08-20,97,0,84,13,13,8.48010437051533,8.48010437051533,13.089941617683898,3.870267123346759,54.14220482713634,All In-Person
55401,8400,136,2020-08-20,136,0,122,14,14,16.666666666666668,16.666666666666668,25.397200569139194,7.936132764194137,64.28571428571428,Elem In-Person / HS Hybrid
55402,1290,12,2020-08-20,12,0,8,4,4,31.007751937984494,31.007751937984494,61.3953488372093,0.6201550387596905,-7.751937984496124,Elem Hybrid / HS Distance
55403,12570,235,2020-08-20,235,0,205,30,30,23.86634844868735,23.86634844868735,32.40681155696201,15.325885340412684,52.50596658711217,All Hybrid
55404,20570,1092,2020-08-20,1092,0,996,96,96,46.669907632474484,46.669907632474484,56.005833535935885,37.33398172901307,55.90666018473505,Elem Hybrid / HS Distance
55405,12940,315,2020-08-20,315,0,265,50,50,38.639876352395675,38.639876352395675,49.350303640847244,27.9294490639441,28.5935085007728,Elem Hybrid / HS Distance
55406,31640,479,2020-08-20,479,0,419,60,60,18.963337547408344,18.963337547408344,23.761723994037002,14.164951100779685,30.025284450063214,Elem In-Person / HS Hybrid
